     317, 0.79
     318, 0.79
     319,-1.21
     320, 0.25
     321,-0.42
     322, 0.29
     323,-0.39
     324,-0.39
     325, 0.01
     326, 0.01
     327,-0.11
     328,-0.11
     329,-0.11
     330,-0.11
     331,-0.70
     332,-0.70
     333, 0.60
     334, 0.60
     335, 1.09
     336, 1.63
     337, 1.63
     338,-0.64
     339,-0.54
     340,-1.81
     341,-1.81
     342, 0.56
     343, 0.08
     344, 0.08
     345, 0.08
     346, 0.51
     347,-0.54
     348, 0.72
     349, 0.06
     350, 0.06
     351, 0.06
     352, 0.06
     353, 0.03
     354, 0.03
     355, 0.48
     356, 0.48
     357, 0.48
     358, 0.48
     359, 0.48
     360, 0.48
     361, 0.48
     362, 0.48
     363,-0.14
     364, 1.41
     365, 0.68
     366,-0.55
     367,-0.55
     368,-0.55
     369,-0.55
     370,-0.55
     371,-0.55
     372,-0.54
     373, 0.07
     374,-1.82
     375, 0.26
     376, 0.26
     377, 0.26
     378, 0.07
     379, 0.07
     380, 0.23
     381, 0.23
     382, 0.73
     383, 1.41
     384, 1.16
     385,-1.13
     386,-0.57
     387,-1.34
     388,-0.73
     389, 0.75
     390, 0.75
     391, 0.67
     392, 2.25
     393, 3.93
     394, 2.52
     395, 2.52
     396, 0.07
     397, 0.07
     398, 0.07
     399, 0.07
     400, 1.61
     401, 1.61
     402, 0.70
     403, 1.66
     404, 1.86
     405, 1.58
     406, 1.58
     407, 1.58
     408,-0.14
     409,-0.52
     410,-0.52
     411,-0.15
     412,-0.15
     413,-0.10
     414,-0.17
     415,-0.17
     416,-0.17
     417,-0.17
     418,-0.17
     419, 1.41
     420, 0.33
     421, 0.33
     422, 0.33
     423, 0.33
     424, 0.33
     425, 0.15
     426, 0.15
     427, 0.75
     428, 0.75
     429, 0.75
     430, 1.47
     431, 0.17
     432, 0.26
     433, 1.60
     434,-0.59
     435,-2.59
     436,-0.49
     437,-0.49
     438,-0.49
     439, 0.53
     440, 0.53
     441, 0.09
     442, 0.09
     443, 0.09
     444, 0.18
     445, 1.96
     446, 1.96
     447, 1.96
     448, 1.96
     449, 0.11
     450, 0.11
     451, 0.11
     452, 0.11
     453,-1.18
     454,-0.78
     455,-0.78
     456,-0.62
     457, 0.10
     458,-0.97
     459,-1.46
     460,-0.66
     461,-0.66
     462,-0.18
     463,-0.18
     464,-0.18
     465,-0.18
     466,-0.18
     467,-0.18
     468,-0.18
     469,-0.18
     470,-0.18
     471,-0.18
     472, 0.56
     473, 0.60
     474, 0.60
     475, 0.89
     476, 1.06
     477, 1.06
     478,-1.35
     479, 0.91
     480, 0.08
     481, 1.07
     482,-1.34
     483,-1.58
     484, 0.45
     485, 0.45
     486,-0.79
     487, 1.28
     488, 2.97
     489, 2.97
     490, 2.71
     491, 2.71
     492, 0.56
     493, 0.56
     494, 0.40
     495,-0.36
     496,-0.78
     497,-1.26
     498,-1.49
     499,-1.49
     500,-1.49
     501, 0.82
     502, 0.82
     503,-0.56
     504,-0.56
     505,-0.56
     506, 0.81
     507, 0.68
     508, 0.68
     509, 0.68
     510,-0.22
     511,-0.12
     512,-0.12
     513,-0.12
     514,-0.12
     515,-0.14
     516,-1.32
     517,-1.32
     518,-1.11
     519,-0.68
     520,-0.68
     521,-0.68
     522,-1.26
     523, 0.35
     524, 0.35
     525,-0.35
     526, 0.84
     527, 0.84
     528,-0.37
     529,-0.37
     530,-0.37
     531, 1.43
     532, 1.43
     533, 1.53
     534,-0.76
     535,-0.76
     536,-0.76
     537,-0.76
     538,-1.35
     539,-1.35
     540, 0.52
     541, 0.36
     542, 0.36
     543, 0.43
     544, 0.43
     545, 0.43
     546,-0.77
     547,-0.77
     548,-0.77
     549, 0.72
     550, 0.72
     551, 0.72
     552, 0.72
     553, 1.16
     554, 0.32
     555, 0.50
     556, 0.50
     557,-0.02
     558,-0.02
     559, 1.62
     560, 1.62
     561, 1.62
     562, 0.65
     563, 0.65
     564, 0.65
     565, 0.65
     566, 0.65
     567, 0.65
     568,-1.46
     569,-1.46
     570,-1.46
     571,-2.37
     572,-2.37
     573,-2.37
     574,-2.37
     575,-2.67
     576,-1.24
     577, 0.79
     578, 0.79
     579, 0.79
     580, 1.23
     581, 1.18
     582, 1.18
     583, 1.18
     584, 1.18
     585, 1.18
     586,-0.28
     587,-0.21
     588, 0.30
     589, 0.30
     590, 0.87
     591, 0.87
     592, 0.87
     593,-0.19
     594,-2.02
     595,-1.47
     596,-1.47
     597,-0.18
     598,-0.18
     599,-0.18
     600,-0.18
     601, 1.31
     602,-1.10
     603,-1.10
     604,-1.10
     605,-1.10
     606,-1.10
     607,-0.28
     608,-1.57
     609,-1.00
     610,-1.00
     611,-0.04
     612, 1.37
